post_id	make	model	year	odometer	vin	title_status	cylinders	crumb_area	crumb_subarea	price
6756077285			2000	100000		clean	8 cylinders	atlanta	atlanta	2000
6771618737			2011	63561	2CNALBEC8B6241076	clean	4 cylinders	atlanta	atlanta	8499
6771323222			2004			clean		atlanta	atlanta	2300
6771654340						clean		atlanta	atlanta	1
6771590260			2000	120000	GHLS30030449	missing	6 cylinders	atlanta	otp north	2000
6771677298						clean		atlanta	atlanta	10000
6771366319			1995			clean		atlanta	atlanta	1500
6771664758			1999	366812		rebuilt		atlanta	otp south	11500
6771604027			2004	50350		rebuilt	8 cylinders	atlanta	atlanta	13000
6771620075			2009	162000		clean		atlanta	otp north	3900
6771507671			2000			clean		atlanta	otp south	2000
6753210145						clean	8 cylinders	atlanta	otp north	17800
6760949704			2001			clean	8 cylinders	atlanta	otp north	3000
6771289120			2005			clean		atlanta	atlanta	3500
6765044000						clean		atlanta	otp north	21000
6771316847			2003	83711		clean	8 cylinders	atlanta	atlanta	19500
6771615836				21200	40627W284607	clean	6 cylinders	atlanta	otp north	13600
6771562978			2014		1FVHG3DVXEHFL3267	clean	6 cylinders	atlanta	atlanta	9500
6771417829						clean		atlanta	atlanta	4300
6771324172			2004			clean		atlanta	atlanta	2300
6771376223			2006	110365		salvage		atlanta	atlanta	4200
6771461788			2006	210000		clean		atlanta	atlanta	2995
6771812241						clean	8 cylinders	minneapolis	hennepin co	38500
6771459143			2014	45000		rebuilt		minneapolis	anok/chis/isa	42200
6771738479			1997	190000		clean	8 cylinders	minneapolis	anok/chis/isa	2200
6771793680			2004			clean	8 cylinders	minneapolis	hennepin co	1000
6771942206			2009		WDBUF87X69B366238	clean	6 cylinders	minneapolis	washington/WI	10500
6751768491			2017	14110		lien		minneapolis	hennepin co	314
6772084164						clean	8 cylinders	minneapolis	anok/chis/isa	1200
6771886637			2005			clean	8 cylinders	minneapolis	anok/chis/isa	1650
6771464723						missing		minneapolis	anok/chis/isa	2400
6771664955			2012,2015			clean		minneapolis	carv/sher/wri	43900
6771517805			2000	197		lien	8 cylinders	minneapolis	washington/WI	9000
6771381010			1998			clean	8 cylinders	minneapolis	hennepin co	3500
6771987493			2011	110000		clean	8 cylinders	minneapolis	hennepin co	17750
6755958857			2008			clean		minneapolis	hennepin co	21000
6771756796	subaru	outback	2014	8000	4S4BRCAC8E3291941	clean	4 cylinders	minneapolis	hennepin co	21200
6771719590			1994	169579		clean	8 cylinders	minneapolis	hennepin co	1000
6771442375			2002			clean		minneapolis	carv/sher/wri	700
6771562193			2017,2001			clean	8 cylinders	minneapolis	dakota/scott	6500
6771509943			2009	196000	1gnfk26379r234847	clean	8 cylinders	minneapolis	ramsey co	11900
6771740404						clean		minneapolis	dakota/scott	1
6772073096			2000			clean		minneapolis	washington/WI	159900
6771326372	subaru	impreza	2003	147000		salvage		minneapolis	anok/chis/isa	2000
6771900842			2008	107000		clean	8 cylinders	minneapolis	carv/sher/wri	13750
6771526563			2005	160610	483AG52HX5E044047	clean	6 cylinders	minneapolis	hennepin co	850
6772063413			2014	92000		clean	6 cylinders	minneapolis	anok/chis/isa	Isanti)
6771364425			2010	199005		clean	6 cylinders	minneapolis	ramsey co	5100
6771420625			2009	58000		clean	6 cylinders	minneapolis	hennepin co	16750
6771973970				55000		clean	8 cylinders	minneapolis	dakota/scott	2000
6771845225				58000		clean	8 cylinders	minneapolis	hennepin co	10900
6771534553			2005	206904	2C4GP44RX5R140404	clean	6 cylinders	minneapolis	hennepin co	2500
6771702206			2012,2002,2009,2014,2001,2016,2003,2006,2013,2011,2004,2015,2010,2005,2008,2007,2000	130000	WDCYR49E64X145047	clean	8 cylinders	minneapolis	hennepin co	38000
6771655059			2005	51846		clean	8 cylinders	minneapolis	carv/sher/wri	17500
6762227247			2003	198000		clean	8 cylinders	minneapolis	dakota/scott	1850
6771794960			2013	78000		clean		minneapolis	carv/sher/wri	45000
6771997235			2004			clean		minneapolis	hennepin co	7500
6756678738			2007			clean		minneapolis	hennepin co	12000
6771397806						clean		minneapolis	anok/chis/isa	8500
6771459147			1997	66930		clean	4 cylinders	minneapolis	carv/sher/wri	3500
6771919685			2008	173100		clean	8 cylinders	minneapolis	washington/WI	11725
6751020022			2000	209000		clean		minneapolis	ramsey co	5499
6760445608			2005			clean		minneapolis	carv/sher/wri	1
6749443163			2001	200000	3VWSP69MX3M037259	clean	4 cylinders	minneapolis	hennepin co	4500
6771707585			1997	256000		clean	8 cylinders	minneapolis	hennepin co	7000
6771939662			1994	165000		clean	8 cylinders	minneapolis	dakota/scott	3
6771815219						clean	8 cylinders	minneapolis	hennepin co	38500
6754483851			2009	198000		clean	8 cylinders	minneapolis	washington/WI	11900
6772069261			2001	153000		clean	8 cylinders	minneapolis	washington/WI	4500
6771699213			2005	258000		clean	6 cylinders	minneapolis	hennepin co	2950
6771712091			2006	160000		clean	6 cylinders	minneapolis	carv/sher/wri	5975
6771500780			2015	51700		clean		minneapolis	hennepin co	16495
6771455236			1999,2012			salvage		minneapolis	washington/WI	4200
6771646821			2007			clean	8 cylinders	minneapolis	anok/chis/isa	7450
6771451358	subaru	brz	2013	042000		clean	4 cylinders	atlanta	atlanta	15900
6771957971			2004			clean		atlanta	atlanta	2400
6771995749			1997	161000	1G1YY22G0V5100104	clean	8 cylinders	atlanta	atlanta	9400
6771931681			2004			clean		atlanta	atlanta	2400
6771264577			2007			clean		atlanta	atlanta	8450
6771461901			2006	210000		clean		atlanta	atlanta	2995
6771843361			2013			clean		atlanta	atlanta	2500
6771718877			2004			clean		atlanta	atlanta	2300
6771717313			2004	253000		clean		atlanta	otp east	850
6771938443				66000		clean	8 cylinders	atlanta	atlanta	6000
6771672109			2005			clean		atlanta	atlanta	3900
6772091964			2008	155000		clean	4 cylinders	atlanta	atlanta	6495
6771853624			2014			clean		atlanta	atlanta	2500
6771946629						rebuilt		atlanta	atlanta	5000
6771390564			2004,2007,2008,2012,2012			clean		atlanta	otp south	13000
6771954582			2004	165000		clean	6 cylinders	atlanta	atlanta	6200
6771726435			2013			clean		atlanta	otp south	2500
6771456219						clean		atlanta	otp north	3400
6771967599				81000		clean	4 cylinders	atlanta	otp north	5400
6762893987						clean		atlanta	atlanta	30000
6771430666			1994	433000		clean	6 cylinders	atlanta	atlanta	14000
6771427709			2001	4000		clean	6 cylinders	atlanta	otp east	29900
6771989965	subaru	legacy	2010	180	4S3BMCC63A3232414	clean	4 cylinders	atlanta	otp north	4500
6771292484			1996,1994			clean	8 cylinders	atlanta	atlanta	8000
6771622821			2016			clean		atlanta	atlanta	500
6771713988			2013			clean		atlanta	atlanta	2000
6771773076			2000			clean		atlanta	atlanta	3000
6763959055			2008	95000		clean	4 cylinders	atlanta	atlanta	7400
6771745371				46000	WDDGF5HB9EA878162	lien	6 cylinders	atlanta	otp north	19499
6771598760	subaru	outback	1999	129953		clean		missoula		3300
6771945072			1995			clean	8 cylinders	missoula		3000
6772101448			1996	189366		clean	8 cylinders	missoula		7000
6772504368			2004			clean		atlanta	otp east	1600
6772400458			2012			clean	8 cylinders	atlanta	otp north	19990
6772112603				239526	WDBRF61J03A457131	clean		atlanta	otp west	1799
6772405198			2012	45700	WDYPF1CC2C5639243	clean	6 cylinders	atlanta	atlanta	32900
6772401581			2012	243700	WDZPE7CCXC5630971	clean	6 cylinders	atlanta	atlanta	13900
6772110076			2010	201220		clean	8 cylinders	atlanta	otp north	17980
6772464348			2008	132000		clean	6 cylinders	atlanta	otp north	7900
6772273535						clean		atlanta	atlanta	22000
6772440786	subaru	impreza	2014	95000		clean	4 cylinders	atlanta	otp north	11495
6772259224			1993			clean	8 cylinders	atlanta	atlanta	6500
6772404130			2010			clean		atlanta	otp north	3500
6772117568			2010,2015	41700		clean	8 cylinders	atlanta	atlanta	5500
6772296677						clean	6 cylinders	atlanta	atlanta	6500
6772435251			2009	96000		clean	4 cylinders	atlanta	otp north	7150
6772118524			2004			clean		atlanta	atlanta	2400
6772273393						clean		atlanta	atlanta	22000
6759112586						clean		atlanta	atlanta	19000
6772400962			2013	264600	1FVACXDT1DHFD2540	clean	6 cylinders	atlanta	atlanta	23900
6772177232						clean		atlanta	atlanta	6500
6772323542			2013	39000		clean	4 cylinders	atlanta	otp east	23500
6772399491			1995			clean		atlanta	otp north	6950
6772227122			2016			clean		atlanta	otp north	1
6772521650			2010	145000	JTEZU14R040034323	clean	6 cylinders	atlanta	otp north	1
6772119803			2016			clean		atlanta	atlanta	69500
6772212200			2007			clean	8 cylinders	atlanta	otp south	12500
6772199737			2004			clean	4 cylinders	atlanta	atlanta	11900
6749256192			2008	132000		clean	4 cylinders	atlanta	atlanta	3999
6772400532						clean	8 cylinders	atlanta	atlanta	35000
6772183017			2000	265000		clean	8 cylinders	atlanta	atlanta	4999
6772120163			2004			clean		atlanta	atlanta	2400
6772447652			2004			clean		atlanta	atlanta	2400
6772390587			2005	114000		clean		atlanta	atlanta	6400
6772248098				97000		clean	8 cylinders	atlanta	otp north	6200
6761888745			2012	1500	138	clean	8 cylinders	atlanta	atlanta	41000
6759113564						clean		atlanta	atlanta	19000
6772188081			1997			clean	4 cylinders	atlanta	otp north	3000
6772360032			2011			clean		atlanta	otp north	17500
6772429476			2010	99		clean	8 cylinders	atlanta	atlanta	21500
6772429549			2006			clean		atlanta	otp east	15000
6772273695						clean		atlanta	atlanta	22000
6772411388			1997	235392		clean		atlanta	atlanta	8999
6754390031			2013	70500	3GCPKSE74DG368600	clean	8 cylinders	minneapolis	hennepin co	20500
6772168278	subaru	wrx	2002	229570	JF1GD29682G510313	clean	4 cylinders	minneapolis	carv/sher/wri	4000
6772558886	subaru	outback	2009	145000		clean	4 cylinders	minneapolis	dakota/scott	6900
6772172780			2015	60000		rebuilt		minneapolis	anok/chis/isa	32000
6772298362			2003	144		clean	8 cylinders	minneapolis	dakota/scott	4285
6772746446			2002			clean	6 cylinders	minneapolis	hennepin co	1500
6772156536						clean	8 cylinders	minneapolis	anok/chis/isa	3000
6772505071			2008	175000		clean	8 cylinders	minneapolis	hennepin co	12500
6772281243			1997	100000		clean		minneapolis	hennepin co	10000
6772528413			2000			clean		minneapolis	anok/chis/isa	3900
6772306837			2007	88959		rebuilt	6 cylinders	minneapolis	carv/sher/wri	5500
6772229075			2007			clean	8 cylinders	minneapolis	dakota/scott	11500
6772404135			2009			clean		minneapolis	hennepin co	12950
6772185008			2004			clean	8 cylinders	minneapolis	hennepin co	8900
6772527796	subaru	forester	2001			clean	4 cylinders	minneapolis	washington/WI	2450
6772628695			2002			clean	8 cylinders	minneapolis	ramsey co	2500
6772474707			2003			clean	8 cylinders	minneapolis	ramsey co	3500
6772828564			2011	80000		clean		minneapolis	dakota/scott	4900
6772549064			2008			clean		minneapolis	hennepin co	7500
6772636104			2001			clean	6 cylinders	minneapolis	ramsey co	2999
6772793723						clean		minneapolis	carv/sher/wri	12900
6772442514			2006	160000		clean		minneapolis	dakota/scott	2000
6771740713			2004	154000	4T1BE32K24U855514	salvage	4 cylinders	minneapolis	dakota/scott	3100
6772810197			2010	199005		clean	6 cylinders	minneapolis	ramsey co	5150
6772458913						clean		minneapolis	anok/chis/isa	45000
6772797908			2002			clean		minneapolis	hennepin co	10000
6772293590	subaru	crosstrek	2013	85327		rebuilt	4 cylinders	minneapolis	anok/chis/isa	9600
6772626508			2008	104000		clean		minneapolis	dakota/scott	6995
6772696917			2002			clean	8 cylinders	minneapolis	dakota/scott	1700
6772220275			2003	161500		clean	4 cylinders	minneapolis	ramsey co	5000
6772590006			2002			clean		minneapolis	washington/WI	9000
6772485626				32000		clean	4 cylinders	minneapolis	carv/sher/wri	4500
6772640470			2007			clean	8 cylinders	minneapolis	anok/chis/isa	7450
6772277980				207000		clean	8 cylinders	minneapolis	hennepin co	8676
6772115395			1995	120376		clean	6 cylinders	minneapolis	anok/chis/isa	4500
6772252552			2014	5000		clean	8 cylinders	minneapolis	washington/WI	39999
6772111711			2000	190000		clean	10 cylinders	minneapolis	anok/chis/isa	5000
6755575034			2005,1991	83000	1ZFT82H255158849	clean	8 cylinders	minneapolis	dakota/scott	12000
6772232211			1999	150000		clean		minneapolis	ramsey co	4900
6772297208			2010	142000		clean	6 cylinders	minneapolis	hennepin co	6600
6772713061			2008	160000		clean	6 cylinders	minneapolis	hennepin co	3250
6772828564			2011	80000		clean		minneapolis	dakota/scott	4900
6772501308			2010			clean	6 cylinders	minneapolis	anok/chis/isa	4950
6772479370			1999			clean		minneapolis	anok/chis/isa	650
6772856715			2015	98000	1FTEW1EF6FFB76094	clean	8 cylinders	atlanta	atlanta	34500
6772752642			2009	75000	3GCEC33029G127058	clean	8 cylinders	atlanta	atlanta	19900
6772619585			2006	120000		clean	8 cylinders	atlanta	otp north	1950
6753301204			2010,2012			clean		atlanta	atlanta	19000
6772839267			2014			clean		atlanta	otp north	31500
6772733762			2006			clean		atlanta	atlanta	5400
6772584167			2004	66166		clean	6 cylinders	atlanta	otp south	7995
6772655320			2004	186000		clean	8 cylinders	atlanta	atlanta	6000
6772549061			2017	37000		clean	8 cylinders	atlanta	otp north	40000
6772833351			2004			clean		atlanta	atlanta	2400
6772763685				32000		clean		atlanta	atlanta	110000
6772206750			2014	28500		clean		atlanta	atlanta	12900
6772549292				00000		clean	4 cylinders	atlanta	atlanta	2000
6772859631			1999			clean	8 cylinders	atlanta	otp east	175000
6772627779			2011	126100	WDAPF4CC1B9482862	clean	6 cylinders	atlanta	atlanta	17400
6772673170			2008			clean	6 cylinders	atlanta	otp west	9999
6772656919			1996			clean	8 cylinders	atlanta	otp north	12900
6772667995			2012		4JGBF2FE6CA798357	clean	6 cylinders	atlanta	otp west	18000
6772707642			2015	77000		lien	8 cylinders	atlanta	otp east	28000
6772666300			2007	150000		clean		atlanta	atlanta	2500
6772859896				150	BR13800000	clean	8 cylinders	atlanta	otp north	23500
6772401283			2013	316400	5PVNV8JV1C4S52224	clean	6 cylinders	atlanta	atlanta	24900
6750244500			2007			clean		atlanta	atlanta	15000
6772323978						clean	8 cylinders	atlanta	atlanta	2500
6772198326				192000		clean		atlanta	atlanta	2200
6772817849	subaru	wrx	2004	173		clean		atlanta	atlanta	5800
6772605952			2004			clean	6 cylinders	atlanta	otp south	7995
6772507549			2010	145000	JTEZU14R040034323	clean	6 cylinders	atlanta	otp north	1
6763220565			2008	121780		clean	6 cylinders	atlanta	atlanta	6800
6772202254				101000		clean	6 cylinders	missoula		26500
6772632021			2006	145000		rebuilt	6 cylinders	missoula		2900
6772265196				14200	1GNEVKKW9JJ147196	lien	6 cylinders	missoula		45000
6773180328			1990			clean		atlanta	otp south	10800
6773068825			2008			clean	6 cylinders	atlanta	atlanta	7600
6773059481			2008	126		clean	6 cylinders	atlanta	atlanta	9250
6773284081						clean		atlanta	atlanta	41500
6773150712			2014			clean		atlanta	atlanta	21000
6773278027			2004			clean		atlanta	atlanta	2400
6772950952			2008,2012,2006,2015			clean		atlanta	atlanta	1
6772944525			2009	229269	1FTPW14VO9KB67811	clean	8 cylinders	atlanta	otp east	10900
6773161345			2012	8700		clean	6 cylinders	atlanta	otp north	21500
6772941648			2003	140200		clean	8 cylinders	atlanta	atlanta	5100
6773113385			2013	250000		clean	other	atlanta	atlanta	27500
6773180045			2012			clean		atlanta	atlanta	4900
6772960357	subaru	svx	1995			clean		atlanta	atlanta	1200
6773255971			2005	60100	5UXFB53545LV19047	clean	8 cylinders	atlanta	otp north	8500
6773031645	subaru	forester	2010	57300	JF2SH6CC5AG708040	clean	4 cylinders	atlanta	otp north	7450
6773142110			2004	133000		salvage	8 cylinders	atlanta	atlanta	5500
6772977848			2016			clean		atlanta	otp north	23000
6773056531				187000		clean	4 cylinders	atlanta	otp north	2500
6772892188			2007	191420		clean	8 cylinders	atlanta	atlanta	10995
6773222895			1997			clean		atlanta	otp north	15500
6772922572	subaru	outback	2009			clean	4 cylinders	atlanta	otp north	8999
6773147753						clean		atlanta	atlanta	1
6773102764			2005			clean	6 cylinders	atlanta	otp west	7500
6772974764			1990			clean		atlanta	otp north	5500
6772951273			2005	206500		clean	8 cylinders	atlanta	otp south	4700
6773065172			2001		7.3000000000	clean		atlanta	atlanta	13500
6773177376			2005			clean		atlanta	atlanta	3900
6773188653			2017			rebuilt		atlanta	otp north	4400
6762197242			2002	254400		clean	8 cylinders	atlanta	otp north	3595
6772940117						clean		atlanta	otp north	3200
6773011262			2012	100846	1YVHZ8BH0C5M09482	clean	4 cylinders	atlanta	otp north	4999
6773208496			2006	70000		clean		atlanta	atlanta	11400
6773064424	subaru	impreza	2003	212000		rebuilt	4 cylinders	atlanta	atlanta	950
6773248224				34000		clean		atlanta	otp north	20000
6773554911	subaru	impreza		73000		rebuilt	4 cylinders	minneapolis	dakota/scott	9500
6773200502			2008	188000		clean	8 cylinders	minneapolis	anok/chis/isa	2700
6773466928	subaru	wrx	2008			clean		minneapolis	washington/WI	9500
6773037696	subaru	forester	2012	146400		clean	4 cylinders	minneapolis	anok/chis/isa	8400
6772903759	subaru	outback	2015	56720	4S4BSACC1F3226341	rebuilt	4 cylinders	minneapolis	anok/chis/isa	16500
6773443619			1994	169579		clean	8 cylinders	minneapolis	anok/chis/isa	800
6773342153				42000		clean	8 cylinders	minneapolis	washington/WI	3200
6772896251			2002			clean	8 cylinders	minneapolis	ramsey co	2500
6773256222			2001			clean	6 cylinders	minneapolis	ramsey co	2999
6773281729			2010,2013,2007			clean	8 cylinders	minneapolis	hennepin co	24999
6772902390			2001			clean	6 cylinders	minneapolis	ramsey co	2999
6773245442			2002	343946	1GC4K0E89FF103918	clean	8 cylinders	minneapolis	washington/WI	5700
6773335963			2005	258000		clean	6 cylinders	minneapolis	hennepin co	2950
6773380013			1997			clean	6 cylinders	minneapolis	dakota/scott	1500
6773530308			2006	130000		clean	8 cylinders	minneapolis	hennepin co	6500
6773507942			2017	41500	55SWF4KB3FUO14627	clean	4 cylinders	minneapolis	hennepin co	22300
6773641143			2003			clean		minneapolis	dakota/scott	1300
6773194774			2003	159000	2C8GP64L33R248706	clean	6 cylinders	minneapolis	washington/WI	12500
6772981094			2002			clean		minneapolis	dakota/scott	3600
6773268086			2009			lien		minneapolis	carv/sher/wri	23000
6773592411			2004			clean		minneapolis	hennepin co	6000
6773476631			2003			clean	8 cylinders	minneapolis	carv/sher/wri	2000
6773319653			2003	83700		clean	8 cylinders	minneapolis	dakota/scott	19500
6773074684			2004	198		clean	6 cylinders	minneapolis	hennepin co	1795
6773351091			2006	160000		clean	6 cylinders	minneapolis	carv/sher/wri	5975
6773084627						clean	4 cylinders	minneapolis	anok/chis/isa	14900
6773447074			2002	214000		clean	8 cylinders	minneapolis	dakota/scott	4000
6773096191			2002			clean	6 cylinders	minneapolis	ramsey co	500
6773444728			1994	169579		clean	8 cylinders	minneapolis	hennepin co	800
6773186384				107000	JTEEW44A282024987	clean	6 cylinders	minneapolis	hennepin co	13100
6773201883			1995			clean	other	minneapolis	anok/chis/isa	3500
6773242261			2003			clean		minneapolis	ramsey co	1500
6773610910	subaru	forester	2009	160000		rebuilt	4 cylinders	minneapolis	ramsey co	4800
6766162791			2002	183000	1	clean	4 cylinders	minneapolis	hennepin co	2500
6773442144			2017,2001			clean	8 cylinders	minneapolis	dakota/scott	6500
6773037321	subaru	forester	2009	126650		clean	4 cylinders	minneapolis	anok/chis/isa	7900
6773458859			2008	168316		clean	4 cylinders	minneapolis	dakota/scott	1500
6773037085				118000		clean	8 cylinders	minneapolis	anok/chis/isa	2600
6762061874			1999	166000		clean		minneapolis	hennepin co	3500
6773526446			2003	115000		clean	4 cylinders	minneapolis	ramsey co	1500
6773242543			2002			clean	8 cylinders	minneapolis	ramsey co	2500
6773360933			1996	186000	1GCEC14R8TZ201236	clean	8 cylinders	minneapolis	hennepin co	1000
6773305565			2010			clean		minneapolis	carv/sher/wri	6900
6773019143				185000		clean		minneapolis	hennepin co	2800
6773005963			2001		1G6KY54991U108394	clean	8 cylinders	minneapolis	carv/sher/wri	ELK RIVER)
6773607148				40000	1234	clean	8 cylinders	minneapolis	washington/WI	18000
6773472460			2010	199005		clean	6 cylinders	minneapolis	ramsey co	4999
6773266811			2012	41011		clean	6 cylinders	minneapolis	hennepin co	16500
6773391003						clean		atlanta	otp north	3750
6773418897			1990			clean	5 cylinders	atlanta	otp north	1995
6773450145						clean	8 cylinders	atlanta	otp north	15000
6773328938				50		missing	8 cylinders	atlanta	atlanta	14000
6773342285			2009			clean		atlanta	otp south	12400
6773420509			2003	151000		clean	6 cylinders	atlanta	atlanta	1600
6773476134				59000		clean	4 cylinders	atlanta	otp south	4400
6773410168			2000	59000		clean	6 cylinders	atlanta	atlanta	32000
6773524408			2011			clean	8 cylinders	atlanta	atlanta	15500
6773419141	subaru	forester	2006			clean		atlanta	atlanta	6700
6773352182			2004			clean		atlanta	atlanta	2400
6773529351			1990			clean	8 cylinders	atlanta	otp north	5500
6759206579						clean	4 cylinders	atlanta	otp north	8500
6773628866			2007			clean		atlanta	otp east	4500
6773476873				59000		clean	4 cylinders	atlanta	otp south	4400
6773451691			2011	61000	1G1YA2DW5B5110499	lien	8 cylinders	atlanta	otp east	31995
6773433526			2005	123000		clean	8 cylinders	atlanta	otp north	10000
6755537889			2009,1993			clean	4 cylinders	atlanta	atlanta	34500
6773476677				59000		clean	4 cylinders	atlanta	otp south	4400
6773479594			2000			clean	8 cylinders	atlanta	otp south	29500
6773329233						missing	4 cylinders	atlanta	atlanta	14000
6757052174						clean		atlanta	otp north	250
6773468892						missing		atlanta	otp north	3000
6761349581						clean	6 cylinders	atlanta	otp west	16500
6773325316			2004			clean		atlanta	atlanta	2400
6773312837			2004			clean		atlanta	atlanta	2400
6773482629			1997			clean	8 cylinders	atlanta	atlanta	8700
6773450475						clean	8 cylinders	atlanta	otp north	15000
6773524077			2006			clean		atlanta	otp south	9800
6773573614						clean		atlanta	atlanta	3500
6773477105				59000		clean	4 cylinders	atlanta	otp south	4400
6773904371			2017	9750	1GCNKNECXHZ102820	clean	8 cylinders	atlanta	atlanta	32900
6753300521			2017			clean		atlanta	atlanta	22000
6773921883			2016	5000		clean	8 cylinders	atlanta	atlanta	39500
6773861342			2003			clean	8 cylinders	atlanta	atlanta	3000
6755943106			2016,2017			clean	8 cylinders	atlanta	otp north	5
6773950170	subaru	outback	2002			clean	4 cylinders	atlanta	otp east	8995
6773770134			2010	74197		clean	4 cylinders	atlanta	atlanta	6495
6773834182			2011	148		clean	6 cylinders	atlanta	otp east	25500
6773646993	subaru	brz	2016	016200		clean	4 cylinders	atlanta	atlanta	18500
6773744081			2016	23369		clean	8 cylinders	atlanta	otp east	27900
6759011564			2000			clean	6 cylinders	atlanta	otp south	1050
6773907529			2000			clean		atlanta	otp north	1900
6773707703			2010	146000	JTEZU14R040034323	clean	6 cylinders	atlanta	otp north	1
6773975252			2006	29341	WDBSK75F86F109304	clean	8 cylinders	atlanta	otp south	18000
6773972762			1999			clean		atlanta	otp north	6500
6773758807				70143	1g1bu51e2ka135457	clean	8 cylinders	atlanta	atlanta	6800
6773874619			2017	34500		clean		atlanta	atlanta	31000
6773915922			2007	216000		clean		atlanta	otp north	3600
6773656089			1993			clean		atlanta	otp west	10500
6773708079			2010	146000	JTEZU14R040034323	clean	6 cylinders	atlanta	otp north	1
6773941195			2011	99	4JGBF7BE5BA720301	clean	8 cylinders	atlanta	atlanta	14900
6773975212			2004			clean		atlanta	otp south	6500
6773926805			2011	100798		clean	6 cylinders	atlanta	otp north	18975
6773749084			1993			clean	8 cylinders	atlanta	otp west	13500
6774127843			2003			clean		minneapolis	dakota/scott	6250
6774177232			2010			clean	6 cylinders	minneapolis	hennepin co	11500
6774013037	subaru	tribeca	2006	179214		clean	6 cylinders	minneapolis	ramsey co	5350
6774126475			2009	147000		clean	6 cylinders	minneapolis	washington/WI	3750
6773967819			2007	222423		clean	8 cylinders	minneapolis	dakota/scott	15995
6774031208			2006	226000		lien	8 cylinders	minneapolis	anok/chis/isa	12500
6774175301			1997	88700		clean	8 cylinders	minneapolis	hennepin co	8000
6763556993			2011	127000		clean	4 cylinders	minneapolis	anok/chis/isa	5500
6774092308			1990			clean	6 cylinders	minneapolis	washington/WI	3700
6750098185			2005	240000		clean	8 cylinders	minneapolis	hennepin co	6400
6774221728						clean		minneapolis	dakota/scott	25900
6774168102				379000		clean	8 cylinders	minneapolis	anok/chis/isa	2500
6773943463			2012	68250		lien	8 cylinders	minneapolis	hennepin co	19500
6773961645			2005			clean		minneapolis	hennepin co	3999
6774121136	subaru	outback	2000	162318	4S3BH6756Y7647575	clean	4 cylinders	minneapolis	dakota/scott	800
6774242282			2011	70369	email for vin	rebuilt	8 cylinders	minneapolis	hennepin co	35844
6773977412			2017	20560		lien	8 cylinders	minneapolis	anok/chis/isa	34450
6773938408			2010			clean	6 cylinders	minneapolis	hennepin co	2899
6773676347				6232		rebuilt	4 cylinders	minneapolis	dakota/scott	17000
6774054239			2014			lien	8 cylinders	minneapolis	hennepin co	54400
6773775904			2007	222423		clean	8 cylinders	minneapolis	dakota/scott	15995
6773967046			2004	130000	1FTPX14554NA94889	clean	8 cylinders	minneapolis	hennepin co	6900
6773791060			2004	198500		clean	6 cylinders	minneapolis	hennepin co	1500
6774235882				199000		clean	6 cylinders	minneapolis	anok/chis/isa	2400
6773930455			2017,2001			clean	8 cylinders	minneapolis	dakota/scott	6500
6773674416			1993			clean	8 cylinders	minneapolis	hennepin co	14000
6774182947					1GCEK19R4WR128639	clean	8 cylinders	minneapolis	hennepin co	650
6774083559				41000	1GCHG35R6X1113009	clean	8 cylinders	minneapolis	anok/chis/isa	5200
6773978844			2007	167900		clean	6 cylinders	minneapolis	anok/chis/isa	6000
6774246498			2005	181900		clean	8 cylinders	minneapolis	washington/WI	8900
6774086551			2010	199005		clean	6 cylinders	minneapolis	ramsey co	4999
6774029602			2011	215000		clean	8 cylinders	minneapolis	anok/chis/isa	18000
6774153002			2008	243325		clean	8 cylinders	minneapolis	carv/sher/wri	7800
6774232079	subaru	legacy	2008	156386		clean	4 cylinders	minneapolis	anok/chis/isa	5500
6773759018	subaru	legacy	2008			clean	4 cylinders	minneapolis	ramsey co	11500
6774001488			2008			clean	8 cylinders	minneapolis	ramsey co	8700
6773862517			2004	240000		clean	8 cylinders	minneapolis	dakota/scott	3500
6773736640	subaru	sti-wrx	2005	279000		clean	4 cylinders	minneapolis	anok/chis/isa	9500
6773738389			2005	145210		clean	8 cylinders	minneapolis	dakota/scott	13500
6774032947			1995			clean	8 cylinders	minneapolis	anok/chis/isa	6500
6774065779			2014	109000	1GKS2MEF3ER171985	clean	8 cylinders	minneapolis	washington/WI	25000
6773716338			2004			clean		minneapolis	hennepin co	16800
6773792801			2005	206500		clean	8 cylinders	minneapolis	anok/chis/isa	4000
6773992027			1999			clean		atlanta	atlanta	11500
6774234469			2005			clean		atlanta	otp west	5500
6765168075			2010	51000		clean	8 cylinders	atlanta	atlanta	30000
6774039072						clean	8 cylinders	atlanta	atlanta	20500
6773926651			2012	244251		clean	6 cylinders	atlanta	otp north	7950
6773921748			2006			clean		atlanta	atlanta	7500
6774208110			1996			clean		atlanta	atlanta	13500
6774149940			2006	210000		clean		atlanta	atlanta	2995
6774160621			2006	172888		clean	8 cylinders	atlanta	otp south	3000
6774092593			2006			clean		atlanta	atlanta	7500
6773922890	subaru		2008			clean		atlanta	atlanta	2400
6774220590				74000	9DJ-13802	clean	6 cylinders	atlanta	atlanta	24000
6774225514			2012	100500		clean	5 cylinders	atlanta	atlanta	6500
6773674109			2004			clean	8 cylinders	atlanta	atlanta	1704
6774247777			2003			clean	8 cylinders	atlanta	otp south	4800
6774252295			2015	44500	1FA6P8CF7F5374546	clean	8 cylinders	atlanta	otp west	25000
6774057072			2005			clean		atlanta	atlanta	3650
